Date,Close,High,Low,Open,Volume
,TCS.NS,TCS.NS,TCS.NS,TCS.NS,TCS.NS
2021-05-20,2738.876220703125,2764.653922954903,2731.8053531622186,2745.2312169891948,2329027
2021-05-21,2757.224853515625,2764.1167531234646,2734.490478570305,2739.7712308428268,1685566
2021-05-24,2758.119384765625,2779.153233716458,2749.6163394450755,2758.119384765625,1652260
2021-05-25,2800.843505859375,2813.660467952662,2772.15158732468,2781.0559152592127,1841613
2021-05-26,2840.8681640625,2846.7144971530197,2791.669066433894,2806.2398834494225,1923753
2021-05-27,2860.20556640625,2894.1592645609153,2843.8358803527535,2843.9707078741408,5959785
2021-05-28,2827.466796875,2876.396022238262,2820.316105764027,2868.7508170509495,1763701
2021-05-31,2841.45263671875,2851.526493764551,2813.975047568536,2833.2228866454534,1652799
2021-06-01,2835.9208984375,2851.1662903676665,2817.032747829448,2849.9521838675746,1377441
2021-06-02,2814.7392578125,2841.722331212589,2801.74245470922,2833.9873152578516,2240078
2021-06-03,2825.3525390625,2837.315078410275,2808.622946339891,2837.315078410275,1281706
2021-06-04,2827.601806640625,2839.3845055829647,2810.737382346546,2813.4356902335985,1836060
2021-06-07,2863.084228515625,2869.6051385982905,2818.472340944757,2828.7258220667936,2559821
2021-06-08,2878.32958984375,2906.0772740595803,2866.6819393328346,2876.3958905733634,2574057
2021-06-09,2878.419189453125,2896.1830450868097,2865.782073552921,2879.9932019776284,1710925
2021-06-10,2893.304443359375,2899.780335675139,2871.897832447494,2887.1882374432994,1874324
2021-06-11,2944.5732421875,2976.233341399763,2888.088624730927,2888.5833583851017,3452954
2021-06-14,2946.86669921875,2975.9633168598243,2941.4700841842455,2949.2501163567918,1847360
2021-06-15,2934.634765625,2966.3398841563867,2924.5611264916656,2966.3398841563867,1304985
2021-06-16,2945.06787109375,2963.3712589364945,2925.8648278097885,2934.0497819020284,1635552
2021-06-17,2984.103271484375,3000.562991347635,2932.160851492446,2937.1077486345343,2273413
2021-06-18,2965.7099609375,3020.305674749723,2945.652496964069,3013.9195921879455,3380431
2021-06-21,2943.943603515625,2955.546238283212,2924.6955443431953,2936.6580852083653,1130569
2021-06-22,2969.217529296875,2992.468033425753,2954.646712713587,2971.735993548156,1708688
2021-06-23,2933.419677734375,2994.221622487947,2928.922498968247,2994.221622487947,1467104
2021-06-24,3034.337158203125,3042.7917681567283,2948.8007129476305,2953.747610590214,4155204
2021-06-25,3040.812744140625,3057.766978040191,3013.1100762383394,3035.820831290584,2722861
2021-06-28,3001.1923828125,3050.436492487778,2997.819498588166,3050.436492487778,1355238
2021-06-29,3004.880126953125,3027.770723739238,2991.9731356165926,3005.9143902692476,1497322
2021-06-30,3009.287353515625,3041.891901543703,3002.7664439100095,3009.512212467543,1693146
2021-07-01,3005.464599609375,3023.9030327358128,2997.234850220171,3020.3052896867516,990310
2021-07-02,2991.028564453125,3003.845523862915,2963.820633074449,2996.0204767725936,1682274
2021-07-05,2987.0263671875,3034.696465790613,2969.9370865561955,3005.914519464205,1972858
2021-07-06,2934.229736328125,2993.322630151019,2928.6532777498182,2979.831091854064,2159420
2021-07-07,2945.607177734375,2952.5778050623658,2915.611126082696,2945.652193441351,2640710
2021-07-08,2930.81201171875,2966.339731363645,2906.8869278691786,2966.339731363645,2485811
2021-07-09,2885.525146484375,2951.9485744238727,2879.094267742479,2923.1666261052974,6365067
2021-07-12,2871.989013671875,2910.574728009262,2867.7166929184623,2909.675292061175,1892226
2021-07-13,2866.99658203125,2890.7866146403185,2855.708619005293,2890.7866146403185,1809339
2021-07-14,2891.28125,2897.982002456634,2864.702879523395,2866.5017510333,2044279
2021-07-15,2887.135009765625,2913.1855650269918,2879.0675351694144,2909.3546204357363,2232968
2021-07-16,2879.788818359375,2902.3689014356387,2877.26485780383,2896.194231868329,1256526
2021-07-19,2870.59423828125,2884.2954537928154,2862.84212183848,2866.4477164503674,1597058
2021-07-20,2889.704345703125,2897.9971707317295,2844.949762798573,2870.5947349672792,1811945
2021-07-22,2899.213623046875,2906.965519361544,2875.461680697911,2875.461680697911,2859334
2021-07-23,2896.05908203125,2921.929182321891,2890.4702336880823,2911.5179826736417,1776193
2021-07-26,2882.267822265625,2906.335126590373,2876.228494224294,2884.47620534673,1259611
2021-07-27,2869.107177734375,2893.4900585340765,2849.4566404883512,2884.4760708127865,1121367
2021-07-28,2882.492431640625,2888.486644188102,2823.5408322939165,2873.658681516964,1660654
2021-07-29,2880.690185546875,2907.416570608226,2875.7324923938513,2884.7013659934373,1731997
2021-07-30,2855.13525390625,2905.6586948001273,2850.5382526002527,2901.6024006705784,2999943
2021-08-02,2901.963134765625,2906.920828039328,2854.7299268761117,2866.448110977592,2608669
2021-08-03,2961.00390625,2965.601126722879,2901.5567179513278,2910.615817078473,3804735
2021-08-04,2951.134521484375,2979.303233643025,2939.641686923646,2974.6160039534384,2929598
2021-08-05,2960.14794921875,2988.136420336867,2940.812992865469,2952.0804755967542,2534521
2021-08-06,2983.449462890625,2996.249280423954,2943.0667570951296,2949.8723612974263,2292362
2021-08-09,2995.077392578125,3007.9674378988816,2983.629673193077,2996.159026995886,1510489
2021-08-10,3005.173095703125,3019.5954751805193,2988.677675230292,2988.677675230292,2040777
2021-08-11,3014.457763671875,3028.699908445439,2999.0439765358024,3019.685920622685,1929707
2021-08-12,3021.26318359375,3035.910912909301,2998.052166370646,2998.052166370646,1310205
2021-08-13,3121.904296875,3136.867603932473,3026.446258679103,3029.37580457358,4363584
2021-08-16,3130.5126953125,3149.8027602984,3097.6567554079897,3118.839625698136,2083489
2021-08-17,3202.71484375,3209.7006839993514,3121.543843032639,3138.7606470292285,4336019
2021-08-18,3209.475830078125,3240.5289775180536,3187.88737088964,3221.464479210237,2631309
2021-08-20,3208.52880859375,3222.5004890357227,3154.895583671337,3160.303976100488,2836148
2021-08-23,3278.74755859375,3310.8374404901338,3210.6919564274,3227.0073610004574,3744176
2021-08-24,3256.93359375,3305.7444632216007,3239.987254931247,3296.4148990649587,2511141
2021-08-25,3298.21826171875,3333.147465774941,3251.3906373267096,3254.049719815438,2123263
2021-08-26,3309.800537109375,3323.9975650579686,3288.211864587099,3299.118875673226,1902533
2021-08-27,3353.338623046875,3361.7667897667725,3291.097212606248,3304.5279665598573,3944728
2021-08-30,3336.34716796875,3371.546832437456,3323.9980493643106,3348.6962865731894,2033114
2021-08-31,3413.100830078125,3429.0106480854056,3338.284743097018,3343.6480209814554,3207480
2021-09-01,3348.6513671875,3440.3686934206157,3341.4852908713506,3421.7097826133386,2643336
2021-09-02,3458.44140625,3478.632648775987,3355.0059070991074,3365.8226913240374,3403717
2021-09-03,3463.21923828125,3476.604878168127,3429.4167839183356,3447.850345017299,1746812
2021-09-06,3472.187744140625,3495.263638567114,3437.934594016704,3470.1144831458328,1723693
2021-09-07,3439.647216796875,3488.3678606233043,3432.7516047580775,3483.004582363346,1585039
2021-09-08,3402.013916015625,3438.836142024946,3385.6536171548355,3434.329148391886,4147175
2021-09-09,3417.5625,3433.156739501515,3393.7656654329344,3416.030166422305,1441148
2021-09-13,3466.193603515625,3472.548288341004,3395.5689268453666,3395.5689268453666,1691473
2021-09-14,3502.745361328125,3512.3002762328197,3447.8502647479877,3470.3401198469155,1991188
2021-09-15,3564.62646484375,3587.567018979139,3484.807561651596,3499.320169529462,2461369
2021-09-16,3518.43017578125,3589.1448715614424,3508.3345526732514,3542.497481066483,2946666
2021-09-17,3450.419189453125,3556.017961812819,3429.8221406078014,3533.4829937404943,6477148
2021-09-20,3446.498046875,3489.314486583791,3432.3912447665866,3433.427765279685,2002008
2021-09-21,3482.05859375,3489.810711776264,3444.8307777642813,3477.5967135199853,1568129
2021-09-22,3481.337158203125,3512.61587145685,3472.5936341812035,3481.6527357986406,1744067
2021-09-23,3487.7373046875,3496.525942981925,3456.8643958070847,3488.413353787071,2003869
2021-09-24,3489.5849609375,3555.4770763141105,3474.8921175681544,3506.4410732399797,2320754
2021-09-27,3458.62158203125,3519.060406854174,3427.9289133113457,3515.45481217502,1673362
2021-09-28,3406.52099609375,3470.385185522073,3381.3720590103053,3470.385185522073,2253075
2021-09-29,3418.01416015625,3430.72397177835,3355.1415913092874,3389.0793895449447,2489161
2021-09-30,3403.276123046875,3429.822272442841,3380.3355686810723,3429.822272442841,2252412
2021-10-01,3362.397216796875,3434.3288734351863,3357.7099878073673,3408.864361447117,1578374
2021-10-04,3401.248046875,3410.5773921695504,3341.8908494240823,3357.5302062212545,1356860
2021-10-05,3455.332275390625,3461.3716037063923,3372.674044388648,3383.8513021650515,1877966
2021-10-06,3435.140869140625,3477.101030595309,3420.808715120319,3457.766068827811,1678154
2021-10-07,3509.054931640625,3514.5535517698677,3443.3881680039863,3452.3570411076157,1647233
2021-10-08,3547.58984375,3596.490725128912,3515.455066871078,3537.990035248457,2934339
2021-10-11,3322.1953125,3387.0057944314267,3299.1194165320085,3384.752297562211,11845402
2021-10-12,3292.674072265625,3341.4847200327977,3272.6179527563913,3340.583321403169,5752877
2021-10-13,3294.792236328125,3313.0455586297558,3285.5980142935014,3290.1050074543978,3545655
2021-10-14,3261.602783203125,3314.480991345681,3258.667616112696,3273.840216247437,6442299
2021-10-18,3293.8447265625,3298.857133388152,3252.57180189469,3254.378058733459,3590107
2021-10-19,3282.103515625,3332.6337187453037,3274.0205617031106,3313.5776240440514,3135441
2021-10-20,3259.254638671875,3278.355713932965,3231.6640251356175,3262.0994046076776,2933693
2021-10-21,3190.30029296875,3257.989705900562,3171.1088191610825,3254.9643587944615,4871211
2021-10-22,3159.910400390625,3216.581698700128,3147.401985794719,3215.136605288149,2691670
2021-10-25,3154.58203125,3174.089691219989,3115.7927138810505,3163.6585149928464,2595594
2021-10-26,3145.23486328125,3187.139930303623,3138.3709996614025,3155.9820023933157,3878763
2021-10-27,3151.69189453125,3171.109152424343,3145.5957786810927,3145.5957786810927,2510813
2021-10-28,3090.18896484375,3177.2054677112747,3084.1832496401375,3177.2054677112747,2424942
2021-10-29,3068.604248046875,3125.7271142639197,3057.9472897770947,3070.6814872801024,3960501
2021-11-01,3139.63525390625,3149.2085024482185,3082.331805179438,3104.910013542273,2020718
2021-11-02,3146.67919921875,3173.2313003302984,3133.6290409558833,3155.5298995892663,3087414
2021-11-03,3153.94921875,3178.920623401896,3130.2873057913566,3164.74155582857,1537639
2021-11-04,3168.7607421875,3172.9152201972943,3165.464412379283,3172.6442376331274,328991
2021-11-08,3163.432861328125,3204.299419596656,3143.970401082285,3204.299419596656,2526082
2021-11-09,3166.096435546875,3192.558135477888,3157.336136246307,3168.173674471409,1782692
2021-11-10,3146.770263671875,3178.7409201799637,3143.0673491116963,3159.143078400019,1516489
2021-11-11,3150.292236328125,3170.0256787835583,3103.1489810057865,3142.886628026815,1284514
2021-11-12,3184.4755859375,3191.7907928724526,3148.0342708406747,3166.367819426574,1747259
2021-11-15,3209.0859375,3223.8069733697826,3186.236746664237,3186.236746664237,1809157
2021-11-16,3211.885498046875,3229.180537825192,3198.880538317599,3223.2650031777275,2013204
2021-11-17,3180.7275390625,3217.710820124457,3166.7290501154803,3206.6474982147156,1632914
2021-11-18,3139.00341796875,3179.779798590575,3117.238155253081,3174.631790183522,2136598
2021-11-22,3123.378662109375,3175.3537371697525,3107.032173023571,3141.4412271701285,3167936
2021-11-23,3128.661865234375,3143.74406206853,3077.6803224687583,3111.2766473933525,2153461
2021-11-24,3109.74169921875,3154.6723318508916,3092.3112790442997,3135.8420187225047,2161746
2021-11-25,3112.08984375,3127.5334264863855,3101.387905266291,3110.283587078625,1849619
2021-11-26,3112.94775390625,3151.917650413669,3081.383244596544,3093.2143130850473,1941251
2021-11-29,3162.75537109375,3187.45601879856,3076.4614161710138,3113.218694632493,2981745
2021-11-30,3187.275390625,3218.5237203430856,3152.821131593886,3152.821131593886,5588446
2021-12-01,3231.212646484375,3242.2307682282008,3192.5587091049274,3192.5587091049274,2102118
2021-12-02,3290.006103515625,3294.6121461924477,3227.871050834949,3241.5081563169406,3152938
2021-12-03,3287.793701171875,3310.8234751021264,3279.1238009276253,3293.2124715084046,2486263
2021-12-06,3193.822998046875,3303.6434932351835,3180.81803804656,3287.7935466477056,1849642
2021-12-07,3237.26318359375,3249.455414861295,3182.8949075209775,3217.3943622688616,1484458
2021-12-08,3275.555908203125,3293.212110378223,3252.164973678262,3252.164973678262,1428660
2021-12-09,3252.842041015625,3282.6452720431853,3220.5552074024345,3260.292848772515,1567957
2021-12-10,3284.4970703125,3289.1932934098613,3228.774097880252,3237.7149799215686,1510718
2021-12-13,3259.9765625,3307.255411147663,3252.7967375323474,3296.417872935273,1883864
2021-12-14,3272.75634765625,3282.871340425525,3230.2189169198136,3255.777491673732,1747007
2021-12-15,3224.484130859375,3272.033746430734,3213.465789491573,3269.324361600678,1603233
2021-12-16,3234.64453125,3258.8933947387,3224.168154372998,3235.005694387697,2072320
2021-12-17,3237.128173828125,3297.6377729848323,3227.509724653054,3253.519865105046,4333992
2021-12-20,3212.337158203125,3256.680848636652,3170.1159076003064,3241.3276665992635,2312310
2021-12-21,3258.757080078125,3288.469905576491,3220.9158814071297,3235.591712639199,2340989
2021-12-22,3279.033203125,3284.497173651186,3256.9065589119414,3272.9370868622186,1224328
2021-12-23,3307.887939453125,3314.932384204174,3278.355688505967,3294.6119977051703,1792861
2021-12-24,3315.293212890625,3346.0899726297,3291.7216992237595,3328.0274086748836,2209923
2021-12-27,3338.053466796875,3341.5755798876376,3299.21893978737,3315.3848523695992,1534135
2021-12-28,3347.489990234375,3364.152662005849,3336.0203057935137,3350.605738534685,1456218
2021-12-29,3336.787841796875,3359.591829703565,3328.027542025829,3334.575221721809,1456923
2021-12-30,3372.055419921875,3377.6999720141444,3323.5122719283563,3324.731583376413,1966475
2021-12-31,3376.20947265625,3395.7621104418013,3369.842374601114,3380.2283491410294,1207141
2022-01-03,3447.91845703125,3458.981779956699,3382.2158657801147,3386.731507790502,2346158
2022-01-04,3508.427490234375,3512.401166362095,3442.453927078044,3459.974747527328,2488606
2022-01-05,3486.93310546875,3495.106460540426,3443.086183164168,3490.590819118539,1733031
2022-01-06,3438.6162109375,3463.497442661466,3406.6003529906257,3442.725489289572,1810293
2022-01-07,3480.204833984375,3490.5004082009755,3428.6361208964654,3449.9500365434833,2460591
2022-01-10,3504.001953125,3592.643895688524,3486.9778987565087,3592.643895688524,3937092
2022-01-11,3536.56005859375,3544.778614405438,3482.462761056655,3482.462761056655,1906106
2022-01-12,3485.98486328125,3548.391117478329,3464.8969496112923,3544.7786042510666,3203744
2022-01-13,3520.303955078125,3542.972565167115,3483.3660932575995,3538.456923355788,6684507
2022-01-14,3583.748779296875,3591.741553625665,3486.1207340836695,3502.196463284711,3348123
2022-01-17,3629.807861328125,3651.3475585450956,3578.465151993986,3605.9201629271697,3442604
2022-01-18,3604.02392578125,3650.1736501754312,3594.4506774893,3643.1744057657475,2389041
2022-01-19,3541.64306640625,3629.7171744310326,3537.888586892461,3629.7171744310326,3102539
2022-01-20,3461.938232421875,3546.483829539819,3447.869865912309,3537.436676913442,6176776
2022-01-21,3468.225830078125,3484.5559841357417,3411.7716881443966,3444.2508765116527,3112358
2022-01-24,3411.997802734375,3482.8368271236272,3383.7254523626307,3474.1064136799278,3258414
2022-01-25,3410.685546875,3446.4217952082267,3367.53067850637,3410.3237491670184,3330501
2022-01-27,3301.5322265625,3377.6639288163815,3279.6834409610124,3375.4927005013874,5718297
2022-01-28,3338.444580078125,3374.4070115633695,3298.5918288101216,3298.5918288101216,3143862
2022-01-31,3380.242431640625,3399.919988787011,3366.807321513716,3391.777551347127,2739393
2022-02-01,3438.50634765625,3445.1560939092064,3380.37838572514,3410.776910198978,2105169
2022-02-02,3488.7626953125,3495.8195180182074,3438.5057219894607,3463.1592110852152,1984212
2022-02-03,3460.174072265625,3512.5569974763753,3452.438712615916,3484.0584667821045,1960538
2022-02-04,3451.3984375,3460.264691944064,3409.8720920424707,3451.7604561600688,2307366
2022-02-07,3418.9189453125,3466.687954905488,3398.246113404801,3429.7755283619176,1919149
2022-02-08,3386.756103515625,3437.646334000239,3366.4452912577576,3430.2729934011186,2946443
2022-02-09,3402.22705078125,3417.9690081189287,3389.1539593129573,3392.6822605127904,1638721
2022-02-10,3411.093017578125,3428.689683913132,3399.919696589225,3428.689683913132,2112459
2022-02-11,3342.87744140625,3394.943846234914,3338.3991452649784,3394.943846234914,3851488
2022-02-14,3377.980712890625,3431.811272627349,3356.4937247604203,3369.15973881612,5951745
2022-02-15,3454.02197265625,3469.583030992583,3390.872803170848,3425.2519831389623,3931683
2022-02-16,3449.770263671875,3486.863593820088,3443.3466961975378,3477.725880237345,3256906
2022-02-17,3423.623779296875,3469.583363198765,3418.9193036579227,3460.536209709329,3134372
2022-02-18,3432.399169921875,3452.3481857743063,3399.5581823668977,3409.871848080035,3688883
2022-02-21,3364.998046875,3463.069319332428,3352.467872316406,3446.9653425852175,7465922
2022-02-22,3244.6708984375,3318.40519617988,3229.833655709156,3302.2108804869526,5408531
2022-02-23,3224.223876953125,3277.69240947985,3216.8503159969687,3266.9263876086884,2426203
2022-02-24,3077.5244140625,3151.8921812276703,3067.979845273395,3142.980648033992,5039136
2022-02-25,3185.2763671875,3193.6449836460624,3132.124343734467,3137.5526354913723,2549723
2022-02-28,3215.53857421875,3224.178648163488,3126.605029905858,3157.455905181501,3288942
2022-03-02,3208.256103515625,3231.597802655057,3171.9318722233274,3214.0011340768315,2761341
2022-03-03,3206.672607421875,3237.61404532355,3193.735356195633,3223.3647802974738,1928039
2022-03-04,3188.533203125,3221.871826760319,3154.787280934763,3167.8603718078007,2370257
2022-03-07,3152.842041015625,3209.9296608204345,3104.5756156491566,3121.267567595969,3054130
2022-03-08,3256.929443359375,3265.117160103205,3130.3145951668303,3130.3145951668303,3300992
2022-03-09,3286.46875,3305.829568261048,3254.306078251467,3261.498520410804,2719654
2022-03-10,3275.928955078125,3332.971301247063,3270.54594299895,3332.971301247063,2005441
2022-03-11,3256.20556640625,3293.0276511002166,3250.5060374487725,3259.9149870120427,1623423
2022-03-14,3295.877685546875,3300.7180005292334,3238.880624281585,3238.880624281585,1765688
2022-03-15,3251.4560546875,3310.3531059234347,3243.765975048159,3310.3531059234347,3651133
2022-03-16,3307.548095703125,3318.495237591527,3271.676227628233,3293.6155704612743,3090475
2022-03-17,3322.793212890625,3356.4938587772704,3311.529551259769,3344.3707617624423,3600452
2022-03-21,3281.13037109375,3360.0667674684832,3270.5452480763497,3343.827174796733,2413831
2022-03-22,3348.30615234375,3357.398585574821,3279.593067288797,3293.1637972224057,2907611
2022-03-23,3358.664794921875,3374.4069727477763,3338.399261738302,3354.684136185806,1596195
2022-03-24,3392.546142578125,3400.100381440428,3342.922428995534,3347.4460046775307,1879046
2022-03-25,3354.18603515625,3419.3708038771965,3322.113928254284,3401.6382991334676,1690133
2022-03-28,3354.41259765625,3359.2076325272988,3312.343339667422,3342.922758467107,1760990
2022-03-29,3352.28662109375,3367.350041121125,3339.3038693654144,3342.696551432637,2689063
2022-03-30,3375.990478515625,3381.825848122949,3353.055856924842,3381.825848122949,1583455
