Date,Close,High,Low,Open,Volume
,WIPRO.NS,WIPRO.NS,WIPRO.NS,WIPRO.NS,WIPRO.NS
2021-05-11,245.65733337402344,247.97930845234833,243.5959553915955,245.44408338644865,15298998
2021-05-12,240.5394744873047,247.6239124225606,239.23631541148467,246.39184632011518,15742214
2021-05-14,236.20350646972656,240.91856416217627,233.5024073880762,240.49207863916524,13599758
2021-05-17,236.84323120117188,238.69135926549794,234.5686320687609,236.20351013749593,11505300
2021-05-18,240.75270080566406,243.95136386930824,237.36449023055803,237.8857567332393,18761492
2021-05-19,242.4586639404297,245.37299858554078,239.3784697951882,240.87117637326477,14980792
2021-05-20,240.8474884033203,244.99390359963917,238.64396779130058,244.52002757720274,12584608
2021-05-21,242.95623779296875,244.47264682008216,241.27396926889793,241.67676677249506,10395006
2021-05-24,243.998779296875,245.70472143480146,241.5109156790433,242.5771367460217,14873624
2021-05-25,245.2545166015625,248.7138055970016,244.37785757585445,245.18345255582958,15909128
2021-05-26,249.8511199951172,251.36752897363746,243.9276700189409,243.99876298789323,17646380
2021-05-27,256.3195495605469,258.26242966400986,248.80859732563457,249.85113034926462,58822252
2021-05-28,255.27699279785156,256.0351827864776,252.4100489417983,255.41914980533218,11757252
2021-05-31,255.4428253173828,256.153639243091,251.65181771360577,255.27698030395464,10772410
2021-06-01,257.2198791503906,259.210164074153,255.72718714988997,256.7934081172882,11930088
2021-06-02,257.314697265625,258.2624493734174,252.57593672666323,256.81713319365383,9427136
2021-06-03,255.4428253173828,260.584396733861,255.08741835452872,258.59411195725954,11275982
2021-06-04,256.4617004394531,258.49936148228363,256.1062934346654,257.55160946951634,9543432
2021-06-07,259.80255126953125,261.20049143854715,257.1725449072366,258.12029703225085,8696866
2021-06-08,260.9161071777344,263.23811108598466,260.22901013425775,260.63179315444023,10859468
2021-06-09,257.88330078125,262.1718723941314,256.9355488702003,262.0534034052502,12413798
2021-06-10,262.645751953125,263.238096905658,258.52302529887675,258.52302529887675,11441488
2021-06-11,262.6694641113281,264.8729991065383,261.3426170803084,263.0011830998571,11224718
2021-06-14,266.1287536621094,266.6974106544879,262.0534315757396,262.4799315507975,11904318
2021-06-15,264.3754577636719,267.26609007646516,263.94895775282106,266.081399960878,7674490
2021-06-16,263.1196594238281,266.57894857625325,262.290376390975,265.3231944803623,10994538
2021-06-17,264.7545166015625,266.0813635649075,260.41853980237113,261.81647973216633,8798696
2021-06-18,260.5370178222656,266.29462276513726,258.7599828304035,265.37055878474985,20014232
2021-06-21,256.9118957519531,258.1439618344253,253.61845162910657,258.1439618344253,10781642
2021-06-22,263.7357177734375,265.3469079611256,256.9829838578822,258.3809240320381,11505842
2021-06-23,255.96412658691406,265.77333640385024,255.13484360759176,265.3705533831317,22485404
2021-06-24,260.18157958984375,260.89239350125746,255.51391314079729,256.79338396596034,17337360
2021-06-25,259.4471130371094,261.1056790565247,256.12998099827877,260.560710080907,10079644
2021-06-28,259.3997497558594,261.01091090005445,257.90702869577666,260.5133468543927,6519660
2021-06-29,257.1250915527344,262.40882022446,256.3669015646643,259.5892523986032,15855760
2021-06-30,258.5704345703125,259.68403153044824,256.84077571077177,258.19131065588056,8586644
2021-07-01,255.58499145507812,258.6889021801096,254.94527046830777,258.26240224020023,8658748
2021-07-02,255.2296142578125,256.98296132642764,252.86023414430477,255.9404282918648,8314614
2021-07-05,254.1633758544922,257.26728672975474,253.78428084683193,257.26728672975474,6878338
2021-07-06,252.38633728027344,255.08743617124276,252.03093029259574,254.25815319999484,8386882
2021-07-07,252.17315673828125,254.18712999200375,248.83230737892092,253.07350389785051,10755374
2021-07-08,251.62815856933594,254.44772658274525,250.20653055481992,253.0024105526065,9131020
2021-07-09,249.1640167236328,251.6044899054957,247.9556386029728,249.92223574354958,11449216
2021-07-12,249.1876678466797,252.1731096032404,247.93191387705562,251.50967167442823,7731112
2021-07-13,248.7138214111328,250.91735650777716,247.64760034948503,250.20654246667863,8344716
2021-07-14,266.17620849609375,266.9343986792803,249.06926410309418,249.37729513425833,58696166
2021-07-15,272.90521240234375,274.6822474833025,264.89669606825083,265.84444811142885,62132402
2021-07-16,273.7818603515625,279.2314343784651,269.30372634483643,274.84808135682607,73815654
2021-07-19,271.9100341796875,276.74357500724113,270.10931122282096,271.3176891989357,21715702
2021-07-20,269.2089538574219,273.9714309697383,266.10507172874316,272.81042894274026,21047054
2021-07-22,276.83837890625,277.2174739406948,270.5832096070713,273.473841783197,24086770
2021-07-23,283.92279052734375,285.1785444565372,276.6014012245698,277.9282481163807,28114910
2021-07-26,279.80010986328125,284.5625582170147,278.75757680459435,284.37299623430886,12199806
2021-07-27,280.2739562988281,281.79036523104276,276.8146674029944,279.06557832520673,7966274
2021-07-28,280.51092529296875,281.17433438950565,276.26972898617714,280.0370492569719,9147860
2021-07-29,279.80010986328125,283.3778681328473,278.59173176205,281.2928020154735,11668940
2021-07-30,278.2363586425781,281.0085222081056,277.21751347679896,279.0419248594998,6356412
2021-08-02,280.653076171875,282.14579722180855,275.91431591570154,278.7338840527442,9247796
2021-08-03,284.0412902832031,286.2211083470715,281.5534412454181,286.2211083470715,10331214
2021-08-04,282.8092041015625,286.22111724405806,281.62451404674437,285.98417923309444,9018712
2021-08-05,284.75213623046875,291.19683908191917,283.14094605605646,283.14094605605646,22588728
2021-08-06,283.37786865234375,287.3584389116827,282.5722736090135,286.10265585092395,10540400
2021-08-09,282.8092041015625,287.16886928791257,282.19317105767647,284.3256131563491,9293502
2021-08-10,286.1500549316406,288.566840256279,281.0558871500981,283.5674534738969,14055564
2021-08-11,284.91796875,287.40581795738046,283.5911216240167,285.22599974491493,8565026
2021-08-12,287.0977478027344,288.54309266454806,284.6336158719116,285.27333686874175,7905016
2021-08-13,291.6706848144531,294.0163768538759,287.1688627092747,287.1688627092747,16729368
2021-08-16,290.98358154296875,294.2296498262213,289.301327356881,291.9550216569266,7144852
2021-08-17,300.8638916015625,301.88270767355044,289.63302433203836,290.8414023780734,23645544
2021-08-18,298.2575378417969,302.9015164192232,295.98291011783107,301.26663858878266,13847154
2021-08-20,293.8268127441406,299.46594880413346,292.8553727131257,294.9878147474446,12341386
2021-08-23,297.99688720703125,301.835299854022,295.4616623789512,296.6463522842397,14072750
2021-08-24,300.2241516113281,301.38515366399287,295.74601736424836,301.38515366399287,8967436
2021-08-25,299.3237609863281,304.6074605738172,298.32860411885565,300.91123387928866,12815436
2021-08-26,298.0443115234375,302.5698214710797,296.646371559743,299.58440850038505,8416702
2021-08-27,300.8875732421875,301.38513725964793,296.31465825383657,298.30494324677414,8743108
2021-08-30,299.7029113769531,303.0437317199735,298.80253531941355,301.3614775396113,8743710
2021-08-31,303.7308654785156,304.4890556028717,298.02066475824205,300.7217351531977,15591816
2021-09-01,304.2521057128906,306.76364294039905,301.02975442534597,305.0813887829329,9450444
2021-09-02,308.70654296875,311.3365491288261,303.63606370516794,305.65003681597085,9077556
2021-09-03,310.4361877441406,311.1944067754558,307.7824934422842,309.4410596117191,7549940
2021-09-06,325.2922058105469,326.35842687553094,311.170705934488,311.170705934488,24676832
2021-09-07,319.5108947753906,326.9744418168625,318.80008077144095,326.9744418168625,12812218
2021-09-08,313.80072021484375,320.05588974225856,312.7581871397582,320.05588974225856,13432462
2021-09-09,313.87176513671875,314.91429814826205,309.91491200376856,313.18466805745055,11611460
2021-09-13,317.8523864746094,318.37363860290463,311.73937336154114,313.8718157605508,11177578
2021-09-14,319.1318054199219,320.19802644476323,317.49692739721246,317.97080340825306,7322676
2021-09-15,319.4161376953125,322.49633194294927,317.49694552563534,319.3924496780272,8290832
2021-09-16,316.47808837890625,322.59110060597396,315.1275532911828,322.11722458598723,9315692
2021-09-17,315.2460021972656,319.5819790729373,314.0613122228302,318.1603511036148,10815562
2021-09-20,313.94287109375,317.733879348467,309.63061077324846,311.6919599425118,9092860
2021-09-21,316.359619140625,317.023057137356,311.3839209344333,312.99511097043893,7367102
2021-09-22,316.6202697753906,319.6293708898444,314.1797967382755,317.02305281735494,9583304
2021-09-23,319.5345764160156,320.8140473822181,318.16035338965355,318.8711673794221,6462586
2021-09-24,320.5771179199219,331.3104210204038,319.86630391123026,322.4726219430995,24253176
2021-09-27,309.8675537109375,321.45379973496784,308.49330162753563,321.31164270777754,16798164
2021-09-28,303.091064453125,309.8675140880355,301.02971551470597,309.8675140880355,16224924
2021-09-29,303.63604736328125,306.36083436654127,297.28609738644565,298.5181923417772,17679132
2021-09-30,300.4847412109375,306.4792838047283,299.75023924155965,302.688276042165,12027918
2021-10-01,301.5036315917969,303.1621977380779,298.6366873235594,300.8165055465751,8417708
2021-10-04,303.7782287597656,304.98660687357545,301.361472532146,303.2332886692347,10494244
2021-10-05,306.5267028808594,307.78248594780706,300.46109539352835,301.59840945125825,10912148
2021-10-06,301.26666259765625,308.232645480483,300.62694157624264,308.2089574654483,9673198
2021-10-07,304.6786193847656,307.3323137586953,301.8116749986399,302.8068031580887,7448686
2021-10-08,313.3031311035156,316.3359201703181,305.650022082143,306.1949910550937,22091966
2021-10-11,309.3462829589844,315.7436097023034,300.91129496352426,307.5218717162404,20422932
2021-10-12,312.3316955566406,313.8955096729918,304.48905264920563,308.96718714318604,18680432
2021-10-13,318.72900390625,319.72416091591947,310.8626734343157,315.127557673506,18925882
2021-10-14,335.6226806640625,350.5971508583036,329.3438235955149,330.2915756058617,118377606
2021-10-18,336.33349609375,341.5698201884347,332.8505190102388,340.7168491601356,21198892
2021-10-19,337.1864929199219,345.90582368832304,335.50423875035546,339.8164991763537,21865148
2021-10-20,332.63726806640625,342.4938832027375,329.6992310457345,338.1579061802925,16108782
2021-10-21,329.9598693847656,335.9781006679506,323.04129101077166,335.9544126513946,15916912
2021-10-22,323.3730163574219,334.3195411460477,321.4064192520296,332.5425060230177,10758302
2021-10-25,316.4070129394531,324.2259669877604,313.1372569500136,323.53884099889603,17621916
2021-10-26,316.6202697753906,321.66703196189866,315.1275487646353,317.9944928597544,12193966
2021-10-27,318.0181884765625,319.65306654572674,314.3930542429519,316.62027734274835,12631178
2021-10-28,311.2891540527344,318.2551080713708,310.3887780890394,317.9707940423595,10357542
2021-10-29,306.47930908203125,312.47385217023026,305.2946190585213,311.92888319017715,13522634
2021-11-01,310.60205078125,311.31286482884315,306.8347305443866,308.5406726893712,8802466
2021-11-02,309.8201599121094,313.232073303056,308.540688775117,311.33656907731887,8079378
2021-11-03,309.2040710449219,313.6347998040675,308.11416209635547,312.47382681371494,6871182
2021-11-04,309.772705078125,311.64452080952225,306.78729246661504,310.388738010168,1565810
2021-11-08,311.9762268066406,313.2320096703202,306.8346842080671,309.41731397559533,9504460
2021-11-09,312.023681640625,315.7199089362345,311.1943985777531,314.2271878538259,8284130
2021-11-10,309.2514953613281,312.2843136182102,308.7539312987564,310.81530944812266,8091390
2021-11-11,304.13360595703125,307.9009258789923,301.76422599643877,307.9009258789923,12067796
2021-11-12,312.7818298339844,313.9428317511167,306.02909722650753,307.0716301505263,12126506
2021-11-15,312.2369079589844,315.6014159896356,311.4076249590116,313.4926620050857,9435996
2021-11-16,313.44525146484375,316.9045400992526,310.2229008043409,311.9999356086358,11327094
2021-11-17,313.6111145019531,316.54915133186773,311.81039158139066,313.4452694799241,8854994
2021-11-18,308.70654296875,315.57774534678344,305.76850582248863,314.36936726492115,7842498
2021-11-22,305.1998291015625,312.9714069966036,302.33288511355306,311.8104050230688,11582434
2021-11-23,304.60748291015625,307.52183184011756,296.67006001712963,304.560106880033,9134924
2021-11-24,301.6220703125,306.8820822789551,300.0108803629594,305.3182972826924,7985552
2021-11-25,301.7168884277344,304.1336447263759,299.9635412487695,301.8590454588723,6661362
2021-11-26,294.490234375,300.6269341176935,293.63726339324563,299.4896201932913,8277074
2021-11-29,298.8262023925781,299.89242342241334,286.1974239930545,292.1682501908931,10376060
2021-11-30,301.9775085449219,305.8869859015254,298.77884525315534,298.82622128823846,26850200
2021-12-01,300.8164978027344,306.10022710196546,300.0819957414805,304.5127250489614,9453644
2021-12-02,306.5029602050781,307.1189931585341,298.0679740375993,301.8116056305201,10210456
2021-12-03,303.63604736328125,309.8912163553843,303.2332643320376,305.5315513655491,13405010
2021-12-06,295.9355773925781,305.2709408627601,295.2958563285424,301.9774967068381,9409906
2021-12-07,299.6792297363281,300.69804590406767,295.22478323544607,297.5941635182346,8557090
2021-12-08,304.08624267578125,309.44103582659926,302.45136464981164,302.8067716588008,15360658
2021-12-09,304.7970275878906,306.88206448766374,302.26177381200785,304.1099016515077,6865604
2021-12-10,302.45135498046875,306.07651792550104,300.95863402119767,304.2994829373667,8525212
2021-12-13,305.8395690917969,311.12326891546815,303.37540821093177,304.93919316046913,13123680
2021-12-14,306.5503845214844,308.91976443300274,302.92522168762343,306.12388456817325,8609412
2021-12-15,301.57470703125,306.4556241932974,301.07711407782125,306.4556241932974,7123544
2021-12-16,305.31829833984375,307.9720212704463,302.9963233140489,305.1761413257086,12437240
2021-12-17,317.87603759765625,320.7192937996444,308.06679791617756,312.75818221869713,104600018
2021-12-20,315.5777587890625,321.05102133870406,314.1798186679864,316.3359488938333,26298202
2021-12-21,327.3535461425781,330.3389592594373,317.970806808265,320.34018688880354,27362096
2021-12-22,324.9130859375,329.77031486227895,322.8043319855379,329.77031486227895,12327754
2021-12-23,329.13055419921875,332.6609360141876,326.54792433870625,327.02180031593446,12944908
2021-12-24,330.9786682128906,332.85048402913884,327.04550355130027,330.6469492581098,13182426
2021-12-27,331.52362060546875,332.1870585398359,327.51939175441254,331.64208959924184,10188656
2021-12-28,334.29583740234375,335.26727743928,332.4477093920972,333.134835391963,10158044
2021-12-29,333.4665222167969,336.4519350104398,331.7368633760269,334.2010241776235,7898416
2021-12-30,338.3948059082031,341.1433095695301,333.60867036005874,334.1299223382592,18087350
2021-12-31,338.9872131347656,340.62209125492564,336.02548788922144,339.2004631370644,8549558
2022-01-03,340.5746765136719,344.41306042642276,339.29520556839003,340.24295753925145,9280810
2022-01-04,341.9015197753906,342.6597097746083,337.18644798693924,342.49386475074647,10228800
2022-01-05,338.1105651855469,341.59354261997055,333.134866608885,341.19075954252804,14711264
2022-01-06,334.43798828125,337.51818229305036,331.6895132553396,334.4616762967216,12883220
2022-01-07,337.16278076171875,341.90154085675346,335.3146527554167,335.50421472845665,13120326
2022-01-10,328.6330261230469,335.97810457280497,326.9744600214886,335.97810457280497,27537820
2022-01-11,328.9410705566406,330.9787317800823,326.5005973382113,329.3438536285296,15487458
2022-01-12,327.6141357421875,332.54245733100805,323.75206399415873,331.71317439502053,23460682
2022-01-13,307.90093994140625,315.6014251650274,307.071656917324,314.2745781111151,61505934
2022-01-14,303.1858825683594,307.6640169008621,301.62209743149594,307.6640169008621,26514548
2022-01-17,306.4319152832031,308.80129519284486,299.98718457512086,303.0436904431776,20457876
2022-01-18,300.1056823730469,308.0194178153847,299.0868662679775,307.49816575447454,14329980
2022-01-19,294.3480529785156,299.32375037012383,293.32920813385425,299.0157194385493,17382766
2022-01-20,291.5285339355469,294.9404470717376,289.3013108519851,294.11116403489734,16827124
2022-01-21,287.185546875,290.0097061082266,285.16829441843703,289.5350584713883,19646694
2022-01-24,271.8543701171875,287.3990765708547,269.81339155242256,287.3990765708547,26150716
2022-01-25,267.08416748046875,271.4983836585016,261.3883971939267,266.9892321816559,34712370
2022-01-27,258.56427001953125,264.33124972277415,254.98068657328008,263.4294077298575,31351744
2022-01-28,262.0766296386719,268.1521118660923,259.46606837945194,261.1035790840878,29899780
2022-01-31,271.7831726074219,272.63756136434677,267.0129705754643,270.07445303394627,26252174
2022-02-01,273.70550537109375,276.4347286248046,268.86409484873474,275.2481098188434,20920202
2022-02-02,279.0927734375,280.04206858524657,272.9223549771471,276.2448879942602,16368826
2022-02-03,274.4649353027344,279.4724609699057,273.4681870738859,277.5264176773209,14082780
2022-02-04,271.3797302246094,274.2513420394201,269.6235285375575,273.8716298025354,13633558
2022-02-07,264.378662109375,272.35273445436405,263.71414400971554,271.4509215707518,15091358
2022-02-08,265.9212951660156,268.55558332676856,263.1683451154073,266.4671514474258,13953814
2022-02-09,270.0506896972656,270.9050493677264,267.368919845631,267.89104945604487,10207476
2022-02-10,272.28155517578125,272.8036558477029,268.74542543904676,271.6882457894226,11603824
2022-02-11,266.4908752441406,268.65051582288424,264.4261410001384,268.65051582288424,15442458
2022-02-14,257.1165771484375,264.4498874051396,256.309670539738,261.0561459201036,16241546
2022-02-15,267.3926696777344,268.2945115567557,257.8522660826317,258.9676761702025,13676992
2022-02-16,267.6537170410156,270.691443434219,264.6396882568382,268.24702637213136,14607822
2022-02-17,268.1283874511719,271.6882437425035,266.3484593055061,271.49837315222527,14228840
2022-02-18,266.9654846191406,268.5080889505151,263.59547008233545,265.3279449964141,13411838
2022-02-21,270.9288330078125,271.83067499834704,263.6192776542069,263.78539271921574,17534002
2022-02-22,267.7724609375,270.0744902593672,263.951524498451,264.02273322807207,21490124
2022-02-23,269.1725769042969,270.9762605217608,267.0604187741642,270.16935400397693,14408512
2022-02-24,254.95693969726562,264.33122868573537,252.1090544349457,260.1068539585527,26953888
2022-02-25,263.5480651855469,265.2093316927948,259.86954649092644,260.10687027767614,15922624
2022-02-28,263.8090515136719,265.8500297902061,258.2556704578504,261.5307495080015,18316874
2022-03-02,263.5243225097656,264.9957183096929,261.2460200901224,263.42938720682486,16354110
2022-03-03,270.33551025390625,273.3732662063161,265.9687469361375,267.22657455007,25911326
2022-03-04,273.0647277832031,275.29557704640973,262.97846741727864,266.27727366040665,26948372
2022-03-07,271.42718505859375,275.1294590589874,266.8705802475988,267.22656590377613,21112334
2022-03-08,278.8316955566406,280.39802660185205,271.4983854697577,271.4983854697577,22039998
2022-03-09,277.9061279296875,283.0797975782805,276.31607029732737,279.09274675090734,23527232
2022-03-10,279.2113952636719,283.1272371861968,277.4789202795718,282.41526592755594,16161966
2022-03-11,278.2383728027344,280.0420275249599,276.43471808050884,278.6180850121211,9927188
2022-03-14,283.9104309082031,285.1682294772715,278.1434518458504,278.3333224454237,15006442
2022-03-15,278.9503479003906,286.5447080734409,277.33653477554344,286.5447080734409,13853244
2022-03-16,283.9578857421875,284.5274685740695,281.22866243584804,282.5339431475756,11150296
2022-03-17,285.35809326171875,290.00963313831255,284.3138629293768,287.1617480338447,16881290
2022-03-21,284.78851318359375,292.38287353515625,283.83921813964844,287.20920395758003,15592952
2022-03-22,289.5587463378906,290.0096673266261,282.96116245021653,286.40235735712,15580500
2022-03-23,290.10455322265625,291.9082079001979,288.44328699883397,291.409833827088,11393836
2022-03-24,289.79608154296875,291.33868621718915,287.5415054806466,288.111088385166,7751490
2022-03-25,286.37860107421875,291.43360930579047,283.4832624721227,290.00966658931264,11986194
2022-03-28,284.8834533691406,289.06034584011655,283.412028643672,288.5856983100014,11476810
2022-03-29,285.97515869140625,287.32789266726536,284.38510093240075,286.21248247455264,9402006
2022-03-30,285.1682434082031,289.2027475996463,284.5512073847258,287.2092220874839,15488764
2022-03-31,280.9438781738281,286.35484251004357,280.1369715972335,284.7885114908808,14476178
2022-04-01,285.6429138183594,286.40236734434137,279.70981894438967,280.84898474826775,8567994
2022-04-04,287.446533203125,287.87372756912566,284.3138710864077,287.16175627258207,8855948
2022-04-05,286.7525939941406,291.7060818120641,286.22611758300195,289.76776176206636,12862488
2022-04-06,284.07244873046875,286.202220258613,282.8520270448834,286.202220258613,8235902
2022-04-07,277.9942321777344,283.33062299469793,276.39093712742914,283.33062299469793,15721530
2022-04-08,279.33428955078125,280.9375843527471,277.8266911699654,280.4589854015499,8636632
2022-04-11,273.3278503417969,279.6214382575557,271.89205348296474,279.50178851931975,17164216
2022-04-12,267.3932189941406,271.84418305040526,266.1967217095878,271.84418305040526,16338532
2022-04-13,267.6325378417969,270.6477053750557,265.4309651518937,268.01541115832214,11204576
2022-04-18,257.7734069824219,263.1576456753357,256.5290612801609,263.1576456753357,18930062
2022-04-19,253.87281799316406,261.09965042866554,251.76697093589075,260.3578279009993,13286008
